source,stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
vicon,1776727037,972236233,5.20527,0.00968218,0.292819,0.0034107,-0.00075945,0.0450954,0.998977
vicon,1776727038,5084729,5.2053,0.00969935,0.292786,0.0036623,-0.000892156,0.045168,0.998972
vicon,1776727038,38098160,5.20529,0.00970377,0.292774,0.00385376,-0.000894987,0.0452085,0.99897
vicon,1776727038,71339728,5.20527,0.00969022,0.292774,0.00374102,-0.000878084,0.0452545,0.998968
vicon,1776727038,104630834,5.20525,0.00967268,0.292774,0.00369527,-0.000842905,0.0452125,0.99897
vicon,1776727038,137529283,5.20526,0.00970023,0.29274,0.00381109,-0.000824971,0.045271,0.998967
vicon,1776727038,170623261,5.20525,0.00968423,0.292786,0.00359693,-0.000860654,0.0452857,0.998967
vicon,1776727038,203610130,5.20523,0.00968708,0.292773,0.00339199,-0.000792065,0.0448781,0.998986
vicon,1776727038,236613288,5.20525,0.00969603,0.292765,0.00368809,-0.000848758,0.0451983,0.998971
vicon,1776727038,269754884,5.20523,0.009684,0.292765,0.00377219,-0.000974653,0.0453496,0.998964
vicon,1776727038,302413483,5.20523,0.00966599,0.292783,0.00367146,-0.000789576,0.0451365,0.998974
vicon,1776727038,335793489,5.20524,0.00967408,0.292777,0.00374363,-0.00093509,0.0454045,0.998961
vicon,1776727038,368266512,5.20522,0.00967177,0.292802,0.00323821,-0.000876064,0.0450743,0.998978
vicon,1776727038,401300775,5.20528,0.00968207,0.292757,0.00362908,-0.000780944,0.0453048,0.998966
vicon,1776727038,436883500,5.20526,0.00967788,0.29274,0.00389325,-0.000928024,0.0454849,0.998957
vicon,1776727038,467759526,5.20525,0.0096529,0.292794,0.00348429,-0.000735228,0.0453257,0.998966
vicon,1776727038,500431693,5.20525,0.00969011,0.292756,0.00390387,-0.000785886,0.0453588,0.998963
vicon,1776727038,534045630,5.20521,0.00971639,0.292776,0.00358908,-0.000923282,0.045107,0.998975
vicon,1776727038,566479931,5.20524,0.00968973,0.292771,0.00354807,-0.000757962,0.0452493,0.998969
vicon,1776727038,599077823,5.20525,0.00969297,0.292756,0.00352257,-0.000895915,0.045368,0.998964
vicon,1776727038,632067828,5.20524,0.00971852,0.292756,0.00377866,-0.000920179,0.0454297,0.99896
vicon,1776727038,664965861,5.20524,0.00970933,0.292776,0.00369564,-0.000864854,0.0453394,0.998964
vicon,1776727038,698199333,5.20521,0.00969475,0.292794,0.00327837,-0.000854806,0.0451005,0.998977
vicon,1776727038,731585772,5.20521,0.00967499,0.292801,0.00335892,-0.000839038,0.0450203,0.99898
vicon,1776727038,764558528,5.20524,0.00968315,0.292752,0.00382939,-0.000853257,0.0451293,0.998973
vicon,1776727038,797385998,5.20525,0.00966718,0.292749,0.00388744,-0.000777817,0.0452852,0.998966
vicon,1776727038,830288736,5.20526,0.00967765,0.292775,0.00340599,-0.000841421,0.0450172,0.99898
vicon,1776727038,863651077,5.20528,0.00968779,0.292738,0.00406203,-0.000864996,0.0452924,0.998965
vicon,1776727038,899442452,5.20522,0.00966384,0.292796,0.00330841,-0.000840322,0.0449997,0.998981
vicon,1776727038,929779830,5.20525,0.00970606,0.29277,0.00386545,-0.000840333,0.0452263,0.998969
vicon,1776727038,962783724,5.20521,0.00968087,0.292783,0.0035801,-0.000832832,0.0449073,0.998984
vicon,1776727038,995380496,5.20527,0.00968967,0.292744,0.00399634,-0.000920159,0.0453636,0.998962
vicon,1776727039,28432775,5.20526,0.00967154,0.292771,0.00359144,-0.00083706,0.0452045,0.998971
vicon,1776727039,61308374,5.20526,0.00969436,0.292746,0.00393603,-0.000879913,0.0452922,0.998966
vicon,1776727039,94249192,5.20526,0.0096874,0.292733,0.00421294,-0.000882579,0.0453778,0.998961
vicon,1776727039,128246567,5.20526,0.0096964,0.292763,0.00407404,-0.000915639,0.0454284,0.998959
vicon,1776727039,160261937,5.20526,0.00966554,0.292753,0.0038059,-0.000820597,0.0453364,0.998964
vicon,1776727039,193480559,5.20527,0.0096731,0.292752,0.00386851,-0.000807326,0.045344,0.998964
vicon,1776727039,226628522,5.20525,0.00966155,0.29275,0.00374223,-0.000829955,0.0453405,0.998964
vicon,1776727039,259008163,5.20523,0.00966472,0.292777,0.00340507,-0.000657663,0.0449465,0.998983
vicon,1776727039,293436853,5.20521,0.00967065,0.292764,0.00340088,-0.000900717,0.0451202,0.998975
vicon,1776727039,325689993,5.20523,0.00966127,0.292715,0.00387601,-0.00088605,0.045317,0.998965
vicon,1776727039,358078083,5.20524,0.00965114,0.292741,0.00377098,-0.000917096,0.0453716,0.998963
vicon,1776727039,391631151,5.20525,0.00966778,0.292793,0.00334664,-0.000785635,0.0450083,0.998981
vicon,1776727039,425145338,5.20525,0.00966591,0.292772,0.00340719,-0.000743052,0.0449346,0.998984
vicon,1776727039,458669861,5.20525,0.00968353,0.292763,0.00364982,-0.000783756,0.0451627,0.998973
vicon,1776727039,490211578,5.20526,0.00969568,0.292759,0.00384272,-0.000764835,0.045385,0.998962
vicon,1776727039,523601247,5.20525,0.00968285,0.29277,0.00360296,-0.000649468,0.0451667,0.998973
vicon,1776727039,556490383,5.20525,0.00968073,0.292789,0.00336335,-0.000874361,0.0450877,0.998977
vicon,1776727039,589063921,5.20526,0.00968244,0.292755,0.00368976,-0.000978974,0.0452959,0.998966
vicon,1776727039,622102343,5.20529,0.00969521,0.292737,0.0039226,-0.00101115,0.0453368,0.998964
vicon,1776727039,656028195,5.20528,0.00968556,0.292743,0.00349545,-0.000842163,0.0452958,0.998967
vicon,1776727039,688646151,5.20526,0.00967706,0.292743,0.00373558,-0.000769261,0.0453823,0.998962
vicon,1776727039,721101284,5.20526,0.00968302,0.292747,0.00383469,-0.000846332,0.0453076,0.998965
vicon,1776727039,754227933,5.20524,0.00966744,0.292773,0.00346304,-0.000872559,0.0450137,0.99898
vicon,1776727039,787390265,5.20526,0.00968339,0.292735,0.00409792,-0.0010407,0.0453682,0.998961
vicon,1776727039,820043902,5.20526,0.00964257,0.292752,0.0037644,-0.000820088,0.0452643,0.998968
vicon,1776727039,853053683,5.20524,0.0096652,0.292723,0.00375638,-0.000568891,0.0450238,0.998979
vicon,1776727039,885975844,5.20521,0.00967488,0.29276,0.00369791,-0.00092836,0.0451341,0.998974
vicon,1776727039,918988377,5.20525,0.00967209,0.292747,0.00393544,-0.000795948,0.0454325,0.998959
vicon,1776727039,952042191,5.20525,0.00969084,0.292733,0.00391496,-0.000899777,0.0454079,0.99896
vicon,1776727039,985124679,5.20528,0.00968337,0.292726,0.00409055,-0.000874131,0.045446,0.998958
vicon,1776727040,18046296,5.20526,0.00968377,0.292738,0.00398955,-0.000864979,0.0453852,0.998961
vicon,1776727040,51750729,5.20526,0.00964092,0.292777,0.00375622,-0.000871747,0.0453954,0.998962
vicon,1776727040,84170755,5.20524,0.00965659,0.292783,0.00352501,-0.000934834,0.0451428,0.998974
vicon,1776727040,117611593,5.20521,0.00966882,0.292808,0.00337493,-0.000862825,0.0450962,0.998977
vicon,1776727040,150044643,5.20525,0.00966682,0.292754,0.00385287,-0.000895749,0.0454409,0.998959
vicon,1776727040,183532268,5.20523,0.00966416,0.292766,0.00353422,-0.000863525,0.045104,0.998976
vicon,1776727040,216998227,5.20524,0.00963847,0.292779,0.00361243,-0.000941396,0.0453131,0.998966
vicon,1776727040,249382923,5.20525,0.00965127,0.292776,0.00365963,-0.000865589,0.0452421,0.998969
vicon,1776727040,282692907,5.20524,0.00967453,0.292753,0.00369181,-0.000752876,0.0451902,0.998971
vicon,1776727040,314974143,5.20522,0.009673,0.292759,0.00374942,-0.000919957,0.0453448,0.998964
vicon,1776727040,348120793,5.20523,0.00966784,0.292775,0.00365133,-0.000880258,0.0450291,0.998979
vicon,1776727040,381505052,5.20524,0.00965503,0.292772,0.00357045,-0.000850466,0.0448672,0.998986
vicon,1776727040,414444877,5.20527,0.00964712,0.292749,0.00395385,-0.000878218,0.0451504,0.998972
vicon,1776727040,446996588,5.20527,0.00964121,0.292752,0.00385821,-0.00083807,0.0451806,0.998971
vicon,1776727040,480264331,5.20525,0.00965485,0.292764,0.00377958,-0.000918793,0.0451598,0.998972
vicon,1776727040,513011379,5.20522,0.00963704,0.292802,0.00334931,-0.000786505,0.0448762,0.998987
vicon,1776727040,545983909,5.20521,0.00964602,0.292812,0.00321044,-0.00080004,0.0448621,0.998988
vicon,1776727040,579415466,5.20525,0.0096605,0.292763,0.00382117,-0.000907493,0.04528,0.998967
vicon,1776727040,612185491,5.20526,0.00964965,0.292757,0.00396179,-0.000923074,0.0452429,0.998968
vicon,1776727040,645078882,5.20527,0.00964676,0.292788,0.00388418,-0.000847424,0.0451557,0.998972
vicon,1776727040,679065375,5.20524,0.00966633,0.292775,0.00400576,-0.000923997,0.0452676,0.998966
vicon,1776727040,712126741,5.20523,0.00957403,0.292873,0.00284165,-0.000632606,0.0450426,0.998981
vicon,1776727040,745250957,5.20524,0.00962464,0.292791,0.00368438,-0.000774731,0.0452587,0.998968
vicon,1776727040,778869115,5.20522,0.00965939,0.292788,0.00355631,-0.000880965,0.0450282,0.998979
vicon,1776727040,811017833,5.20524,0.00964357,0.292754,0.00359315,-0.000708058,0.0452089,0.998971
vicon,1776727040,843375297,5.20523,0.00966036,0.292819,0.00430066,-8.80427e-05,0.0452528,0.998966
vicon,1776727040,876346386,5.20522,0.00965962,0.292806,0.00345313,-0.000755631,0.044976,0.998982
vicon,1776727040,909477707,5.20525,0.00966918,0.292764,0.00373229,-0.000805229,0.0452661,0.998968
vicon,1776727040,943894107,5.2052,0.00966697,0.292786,0.00332891,-0.000823904,0.0449757,0.998982
vicon,1776727040,975209989,5.20524,0.00966688,0.292774,0.00370497,-0.00092491,0.0452882,0.998967
vicon,1776727041,9148129,5.20526,0.00969092,0.29276,0.00387826,-0.000988648,0.0453298,0.998964
vicon,1776727041,41506999,5.20525,0.0096679,0.292767,0.00380179,-0.000763284,0.0453078,0.998966
vicon,1776727041,74054709,5.20525,0.0096794,0.292751,0.00424753,-0.0010114,0.0454248,0.998958
vicon,1776727041,107108201,5.20525,0.00966124,0.292764,0.00396025,-0.000859353,0.0452549,0.998967
vicon,1776727041,140251201,5.20523,0.00965832,0.292775,0.00373645,-0.000784807,0.0451741,0.998972
vicon,1776727041,173939504,5.20524,0.00965003,0.292784,0.00372114,-0.000865205,0.0454432,0.99896
vicon,1776727041,206078621,5.20523,0.00963831,0.29278,0.00360967,-0.000906956,0.0452695,0.998968
vicon,1776727041,239298488,5.20523,0.00965368,0.292765,0.00382966,-0.00087898,0.0452149,0.99897
vicon,1776727041,272997736,5.20526,0.00966599,0.292765,0.003924,-0.00095631,0.0452847,0.998966
vicon,1776727041,305463426,5.20524,0.00966312,0.292775,0.00355654,-0.000754161,0.0451554,0.998973
vicon,1776727041,337923901,5.20521,0.00966665,0.292788,0.00343318,-0.000933079,0.0451775,0.998973
vicon,1776727041,371013330,5.20524,0.00966162,0.292777,0.00364739,-0.000831217,0.0452751,0.998968
vicon,1776727041,404423734,5.20524,0.00967221,0.292791,0.00373837,-0.000850111,0.0452087,0.99897
vicon,1776727041,437578222,5.20522,0.00966667,0.292799,0.00338553,-0.000876045,0.0450684,0.998978
vicon,1776727041,470051337,5.20526,0.0096875,0.292764,0.00392089,-0.00107225,0.0453964,0.998961
vicon,1776727041,503711671,5.20522,0.0096636,0.292794,0.00326833,-0.00092671,0.0451355,0.998975
vicon,1776727041,536711689,5.20523,0.00969,0.292794,0.00351581,-0.00104853,0.0451646,0.998973
vicon,1776727041,569517586,5.20526,0.00970105,0.292762,0.0038167,-0.000975597,0.0454298,0.99896
vicon,1776727041,602170805,5.20522,0.00966405,0.292797,0.00333148,-0.000773952,0.0450175,0.99898
vicon,1776727041,636083022,5.20524,0.00965697,0.292791,0.00363183,-0.000821699,0.0451566,0.998973
vicon,1776727041,668540808,5.20527,0.00965577,0.292786,0.00365722,-0.000972057,0.0452841,0.998967
vicon,1776727041,701518361,5.20522,0.00966656,0.292809,0.00326602,-0.000775978,0.0449164,0.998985
vicon,1776727041,735732607,5.20522,0.00967382,0.292795,0.00355151,-0.000801012,0.0451039,0.998976
vicon,1776727041,767258097,5.20524,0.0096874,0.292738,0.00379262,-0.000754828,0.0452156,0.99897
vicon,1776727041,800104828,5.20523,0.00966384,0.292772,0.00363062,-0.00101419,0.0450346,0.998978
vicon,1776727041,834204605,5.20523,0.00963435,0.292797,0.00348304,-0.000903175,0.0450893,0.998976
vicon,1776727041,866724858,5.20526,0.00963313,0.292772,0.00338019,-0.00067725,0.0451494,0.998974
vicon,1776727041,899687434,5.20523,0.00967403,0.292807,0.00352117,-0.000945628,0.0451323,0.998974
vicon,1776727041,932448465,5.20525,0.00966823,0.292768,0.00372536,-0.000899638,0.0453014,0.998966
vicon,1776727041,965058514,5.20525,0.00965598,0.292746,0.00370588,-0.000909105,0.0452058,0.99897
vicon,1776727041,998080005,5.20527,0.00963178,0.292752,0.00383878,-0.000863631,0.0452823,0.998966
vicon,1776727042,31679279,5.20526,0.00962905,0.292774,0.00374373,-0.000815853,0.0452497,0.998968
vicon,1776727042,65444000,5.20524,0.00963654,0.292744,0.00369207,-0.000878001,0.0453115,0.998966
vicon,1776727042,98112770,5.20525,0.00967794,0.292776,0.0037347,-0.000910918,0.0453922,0.998962
vicon,1776727042,130882921,5.20524,0.00968581,0.292763,0.0037595,-0.000948813,0.0453031,0.998966
vicon,1776727042,163376195,5.20525,0.00967559,0.292747,0.00384639,-0.000922606,0.045252,0.998968
vicon,1776727042,197605065,5.20525,0.00966022,0.292782,0.00372551,-0.000851137,0.0452733,0.998967
vicon,1776727042,229296321,5.20526,0.00965679,0.292784,0.00346086,-0.000830851,0.0452303,0.99897
vicon,1776727042,262249039,5.20524,0.00966313,0.292765,0.00368806,-0.000936638,0.04521,0.99897
vicon,1776727042,295225246,5.20522,0.00965594,0.292767,0.00390305,-0.00082474,0.0452734,0.998967
vicon,1776727042,328490266,5.20523,0.00967345,0.292778,0.00361456,-0.000701323,0.0451795,0.998972
vicon,1776727042,361696787,5.20522,0.00967643,0.29274,0.00366053,-0.000785163,0.0451422,0.998974
vicon,1776727042,394307859,5.2052,0.00967704,0.292807,0.00319604,-0.000771497,0.0449612,0.998983
vicon,1776727042,427800760,5.20524,0.0096728,0.292766,0.00365744,-0.000879158,0.0451975,0.998971
vicon,1776727042,460082730,5.20523,0.00968602,0.292746,0.00396148,-0.000976045,0.0452811,0.998966
vicon,1776727042,493219488,5.20524,0.00967208,0.292774,0.00378215,-0.000800715,0.0452744,0.998967
vicon,1776727042,526443802,5.20521,0.00968579,0.292786,0.00347543,-0.000800928,0.0449929,0.998981
vicon,1776727042,559600017,5.20521,0.00967189,0.292764,0.00355556,-0.000884483,0.0450114,0.99898
vicon,1776727042,593229181,5.20522,0.00965497,0.292748,0.00383012,-0.000889649,0.0453424,0.998964
vicon,1776727042,625607090,5.20521,0.00963917,0.292813,0.00328292,-0.000763793,0.0450315,0.99898
vicon,1776727042,658383929,5.20525,0.00966952,0.292786,0.0037043,-0.00089942,0.0451591,0.998973
vicon,1776727042,691631540,5.20522,0.00964553,0.292784,0.0035263,-0.000780102,0.0451232,0.998975
vicon,1776727042,725245183,5.20524,0.00964618,0.29278,0.00341598,-0.000729281,0.0451428,0.998974
vicon,1776727042,758007781,5.20524,0.00968492,0.292752,0.00359315,-0.000796548,0.0452482,0.998969
vicon,1776727042,790289526,5.2052,0.00965791,0.292785,0.00303973,-0.000745652,0.0449334,0.998985
vicon,1776727042,823378794,5.20522,0.00967537,0.292791,0.00366081,-0.000987507,0.045264,0.998968
vicon,1776727042,856542818,5.20524,0.00969931,0.292735,0.00386644,-0.000852245,0.0452262,0.998969
vicon,1776727042,889102751,5.20521,0.00966009,0.292794,0.00319434,-0.000769785,0.0450407,0.99898
vicon,1776727042,922012075,5.20522,0.00970585,0.292805,0.00415992,-0.000239769,0.045251,0.998967
vicon,1776727042,955298312,5.2052,0.0096778,0.292794,0.00393901,-0.000263071,0.0450417,0.998977
vicon,1776727042,988170675,5.20524,0.0096608,0.292786,0.003839,-0.000511744,0.0453088,0.998966
vicon,1776727043,20974138,5.20524,0.00968831,0.292751,0.00368631,-0.000742569,0.0451232,0.998974
vicon,1776727043,54127152,5.20525,0.00967225,0.292771,0.00363578,-0.000910354,0.0451137,0.998975
vicon,1776727043,88040166,5.20523,0.00966526,0.292799,0.00336953,-0.00072309,0.044961,0.998983
vicon,1776727043,120538431,5.20523,0.00966719,0.292786,0.00346855,-0.000702443,0.0451272,0.998975
vicon,1776727043,153840796,5.2052,0.00968521,0.292803,0.0034843,-0.000925708,0.0449919,0.998981
vicon,1776727043,186535869,5.20519,0.00969702,0.292791,0.00357508,-0.000806399,0.0452071,0.998971
vicon,1776727043,219787991,5.20521,0.00967021,0.292782,0.00357037,-0.000764342,0.0451599,0.998973
vicon,1776727043,252397141,5.20524,0.00969561,0.292759,0.00398978,-0.000992027,0.0453954,0.998961
vicon,1776727043,285297024,5.20521,0.0096737,0.292758,0.00358979,-0.000831727,0.0452008,0.998971
vicon,1776727043,317963297,5.20523,0.00967956,0.292769,0.00381839,-0.000992218,0.0452839,0.998966
vicon,1776727043,351228539,5.2052,0.00964012,0.292792,0.00324138,-0.000885184,0.0450144,0.998981
vicon,1776727043,384520887,5.20521,0.00966807,0.292797,0.00321706,-0.00068921,0.0449808,0.998982
vicon,1776727043,417024976,5.20527,0.00966988,0.292752,0.0038808,-0.00088602,0.0453531,0.998963
vicon,1776727043,450954151,5.20525,0.0096529,0.292759,0.00376613,-0.000910336,0.045307,0.998966
vicon,1776727043,483994968,5.20522,0.00964049,0.292772,0.00357958,-0.000880193,0.0449829,0.998981
vicon,1776727043,517528862,5.20525,0.00964789,0.292761,0.00356722,-0.000764071,0.0451729,0.998973
vicon,1776727043,549310233,5.20523,0.00968214,0.29281,0.00345599,-0.000798973,0.0450462,0.998979
vicon,1776727043,582659831,5.20522,0.00967071,0.292802,0.00326414,-0.00083047,0.044959,0.998983
vicon,1776727043,616108985,5.20525,0.00965948,0.292764,0.00378635,-0.000926165,0.0453204,0.998965
vicon,1776727043,648191489,5.20525,0.00967053,0.292754,0.00384696,-0.000855496,0.0452738,0.998967
vicon,1776727043,681795466,5.20525,0.00963306,0.292769,0.00360493,-0.000789433,0.0452578,0.998969
vicon,1776727043,714748407,5.20522,0.0096881,0.292789,0.00361379,-0.00102343,0.045144,0.998973
vicon,1776727043,747419960,5.20522,0.00964337,0.2928,0.00330671,-0.000824864,0.0451282,0.998975
vicon,1776727043,780345123,5.20524,0.00966894,0.292768,0.00387224,-0.000798839,0.0453993,0.998961
vicon,1776727043,813052550,5.20523,0.00966327,0.292798,0.00434637,-0.000348349,0.0454033,0.998959
vicon,1776727043,846590956,5.20523,0.0096557,0.292767,0.00355953,-0.000891474,0.0452115,0.998971
vicon,1776727043,879580122,5.20524,0.00966011,0.292778,0.00360812,-0.00083686,0.0452935,0.998967
vicon,1776727043,912303454,5.20523,0.00970368,0.292773,0.00385761,-0.000937897,0.0453321,0.998964
vicon,1776727043,945165735,5.20523,0.00972076,0.292772,0.00390371,-0.000979779,0.0452193,0.998969
vicon,1776727043,977931564,5.20524,0.00968143,0.292784,0.00365235,-0.000960263,0.0453007,0.998966
vicon,1776727044,11233639,5.20524,0.00967744,0.292785,0.00340596,-0.000856867,0.0452673,0.998969
vicon,1776727044,44329401,5.20525,0.00970477,0.292749,0.0039646,-0.000959076,0.0453749,0.998962
vicon,1776727044,77654293,5.20525,0.00969967,0.29277,0.00355718,-0.000858395,0.0453087,0.998966
vicon,1776727044,110148173,5.20525,0.00970372,0.292745,0.00380204,-0.000943323,0.0452489,0.998968
vicon,1776727044,142993364,5.20526,0.00970745,0.292746,0.00385199,-0.000829447,0.045248,0.998968
vicon,1776727044,176172073,5.20524,0.00966912,0.292795,0.00309121,-0.000770831,0.044988,0.998982
vicon,1776727044,208943213,5.20524,0.00969927,0.292788,0.00418781,-0.000211521,0.0451538,0.998971
vicon,1776727044,246558594,5.20524,0.00968977,0.292812,0.00426151,-0.000168864,0.0452965,0.998964
vicon,1776727044,275562723,5.20524,0.0096761,0.29278,0.00358603,-0.000975839,0.0453136,0.998966
vicon,1776727044,308322662,5.20524,0.0096807,0.292777,0.00363223,-0.000779528,0.0453168,0.998966
vicon,1776727044,341217520,5.20521,0.00967342,0.292766,0.00370181,-0.000869484,0.0452491,0.998968
vicon,1776727044,374749140,5.20524,0.0096697,0.292776,0.00348507,-0.000770961,0.0452753,0.998968
vicon,1776727044,407251500,5.20523,0.00968025,0.292795,0.00333744,-0.000850291,0.0450633,0.998978
vicon,1776727044,440017136,5.20526,0.0096756,0.292765,0.00375102,-0.000812207,0.0452953,0.998966
vicon,1776727044,473045983,5.20525,0.00967553,0.292792,0.00360087,-0.000836097,0.0452675,0.998968
vicon,1776727044,506679080,5.20521,0.00967102,0.292813,0.00313571,-0.000865393,0.0449927,0.998982
vicon,1776727044,539173952,5.20521,0.00969802,0.292797,0.00342685,-0.000859838,0.0449146,0.998985
